010331919,14.163,13.381,13.143,13.001,13.918,11.948,11.484,11.387,13.449,.782,.561,2.776,5022,3.761,.092,.114,.353,2.444
010331937,15.529,14.882,14.705,14.61,15.306,13.663,13.246,13.128,14.952,.647,.535,2.401,5349,4.63,.018,.099,.306,.79
010331954,14.148,13.587,13.435,13.359,13.935,12.435,12.141,12.069,13.649,.561,.366,2.079,5505,4.49,-.081,.081,.25,.955
010331969,12.051,11.589,-9999,-9999,-9999,10.528,10.278,10.218,11.558,.462,.31,1.833,-9999,-9999,-9999,-9999,-9999,-9999
010332068,14.57,14.158,14.055,14.007,14.388,13.176,12.884,12.794,14.21,.412,.382,1.776,6050,4.565,-.255,.107,.332,.898
010332095,14.81,14.338,14.21,14.156,14.608,13.221,12.929,12.872,14.39,.472,.349,1.938,5876,4.406,-.189,.119,.368,1.083
010332181,13.957,13.614,13.538,13.529,13.806,12.714,12.438,12.432,13.663,.343,.282,1.525,6313,4.529,-.273,.103,.318,.95
010332207,15.18,14.48,14.251,14.095,15.03,13.127,12.646,12.531,14.53,.7,.596,2.649,4954,4.872,-.5,.058,.179,.549
010332213,15.387,14.752,14.572,14.515,15.185,13.525,13.191,13.108,14.816,.635,.417,2.279,5394,4.671,.098,.094,.292,.753
010332214,14.086,13.249,12.969,12.793,13.811,11.651,11.143,11.026,13.304,.837,.625,3.06,4884,3.258,-.108,.142,.44,4.642
010332217,16.357,15.721,15.537,15.443,16.145,14.422,14.01,13.875,15.783,.636,.547,2.482,5378,4.667,-.11,.12,.373,.755
010332256,13.206,12.629,12.491,12.422,13.014,11.474,11.173,11.069,12.706,.577,.405,2.137,5392,4.715,.001,.044,.137,.712
010332259,13.897,13.119,12.838,12.673,13.631,11.592,11.07,10.974,13.156,.778,.618,2.923,4898,3.427,-.472,.128,.395,3.756
010332267,15.984,15.364,15.187,15.108,15.761,14.166,13.733,13.63,15.426,.62,.536,2.354,5427,4.744,-.039,.107,.33,.688
010332277,14.664,14.092,13.918,13.83,14.469,12.853,12.493,12.394,14.142,.572,.459,2.27,5373,4.641,-.411,.078,.243,.781
010332286,15.161,14.47,14.242,14.114,14.966,13.099,12.669,12.56,14.518,.691,.539,2.601,5024,4.599,-.495,.078,.241,.794
010332320,13.257,12.988,12.967,12.972,13.093,12.201,12.037,12.015,13.055,.269,.186,1.242,7106,3.534,-.175,.168,.522,3.515
010332327,14.607,14.198,14.096,14.03,14.416,13.18,12.891,12.832,14.249,.409,.348,1.775,6103,4.324,-.286,.128,.396,1.21
010332380,14.778,14.258,14.136,14.05,14.575,13.132,12.829,12.769,14.329,.52,.363,2.009,5694,4.555,-.1,.1,.311,.895
010332472,16.075,15.495,15.371,15.244,15.872,14.329,14.012,13.846,15.582,.58,.483,2.229,5649,4.519,-.03,.135,.42,.933
010332475,14.778,14.306,14.2,14.13,14.558,13.281,13.019,12.875,14.373,.472,.406,1.903,5940,4.386,-.001,.122,.377,1.113
010332502,13.846,13.479,13.392,13.332,13.681,12.506,12.214,12.169,13.528,.367,.337,1.677,6213,4.22,-.372,.119,.369,1.384
010332521,13.121,12.745,12.68,12.613,12.942,11.759,11.518,11.457,12.812,.376,.302,1.664,6136,4.231,-.186,.096,.298,1.36
010332669,15.691,15.174,15.061,14.943,15.476,14.06,13.734,13.708,15.25,.517,.352,1.983,5834,4.401,-.096,.141,.436,1.088
010332779,15.791,15.269,15.115,15.001,15.607,14.143,13.753,13.634,15.318,.522,.509,2.157,5730,4.466,-.352,.136,.421,.999
010332789,16.305,15.803,15.671,15.595,16.105,14.747,14.397,14.336,15.861,.502,.411,1.969,5893,4.726,-.057,.136,.422,.73
010332813,14.433,14.047,13.957,13.905,14.234,13.103,12.849,12.826,14.1,.386,.277,1.607,6224,4.288,-.133,.13,.404,1.271
010332825,12.674,12.251,12.155,12.12,12.482,11.246,10.97,10.962,12.311,.423,.284,1.712,5878,4.374,-.189,.067,.208,1.126
010332832,14.47,13.515,13.183,12.976,14.298,11.849,11.128,11.154,13.569,.955,.695,3.316,4459,4.467,-.27,.042,.129,.849
010332834,14.359,13.713,13.528,13.417,14.139,12.455,12.073,11.973,13.777,.646,.482,2.386,5258,4.348,-.13,.085,.264,1.119
010332983,13.519,13.079,12.984,-9999,-9999,12.214,12.003,11.964,13.144,.44,.25,1.555,-9999,-9999,-9999,-9999,-9999,-9999
010332992,15.234,14.703,14.554,14.481,15.018,13.589,13.196,13.137,14.758,.531,.452,2.097,5586,4.781,-.294,.092,.286,.668
