011305247,14.944,14.369,14.236,14.193,14.713,13.221,12.939,12.914,14.449,.575,.307,2.03,5639,4.506,.115,.113,.351,.948
011305250,11.926,11.175,10.937,10.812,11.651,9.717,9.289,9.204,11.234,.751,.513,2.722,5057,3.146,-.007,.109,.337,5.326
011305261,15.893,15.431,15.325,15.291,15.675,14.398,14.166,14.108,15.495,.462,.29,1.785,6180,4.561,.13,.165,.51,.908
011305295,14.261,13.868,13.771,13.756,14.097,12.907,12.679,12.664,13.918,.393,.243,1.597,6207,4.499,-.121,.118,.366,.981
011305311,15.289,14.872,14.758,14.739,15.115,13.885,13.641,13.631,14.918,.417,.254,1.658,6226,4.617,-.036,.142,.44,.849
011305312,15.73,15.16,14.979,14.912,15.536,13.986,13.638,13.625,15.205,.57,.361,2.105,5547,4.793,-.176,.11,.34,.656
011305314,15.577,14.996,14.832,14.773,15.372,13.827,13.439,13.471,15.055,.581,.356,2.106,5529,4.796,-.063,.103,.32,.651
011305366,13.011,12.745,12.678,12.712,12.891,11.875,11.692,11.686,12.811,.266,.189,1.325,6690,4.19,-.333,.124,.385,1.47
011305377,12.384,11.38,11.025,10.819,12.083,9.59,9.005,8.877,11.433,1.004,.713,3.507,4584,2.454,.057,.148,.458,11.749
011305378,15.916,15.426,15.271,15.256,15.739,14.313,14.054,14.006,15.464,.49,.307,1.91,6072,4.413,-.029,.174,.539,1.083
011305417,13.062,12.702,12.619,12.639,12.932,11.755,11.58,11.538,12.752,.36,.217,1.524,6316,4.256,-.1,.105,.326,1.327
011305424,14.993,14.289,14.06,13.967,14.784,12.926,12.503,12.442,14.34,.704,.484,2.551,5112,4.485,-.14,.09,.279,.928
011305427,12.572,12.035,11.866,11.822,12.385,10.845,10.507,10.458,12.078,.537,.387,2.114,5419,4.487,-.27,.047,.145,.952
011305436,14.923,14.211,13.994,13.876,14.697,12.821,12.365,12.308,14.273,.712,.513,2.615,5081,4.346,-.206,.098,.304,1.106
011305445,13.532,12.826,12.568,12.445,13.291,11.393,10.91,10.862,12.857,.706,.531,2.67,5047,3.74,-.428,.109,.338,2.514
011305448,13.678,12.847,12.547,12.383,13.395,11.266,10.762,10.672,12.886,.831,.594,3.006,4914,3.185,-.152,.156,.482,5.069
011305499,15.438,14.935,14.785,14.734,15.259,13.817,13.553,13.522,14.981,.503,.295,1.916,5887,4.55,-.092,.138,.429,.908
011305504,14.504,14.056,13.933,13.903,14.33,13.003,12.769,12.756,14.104,.448,.247,1.748,6023,4.447,-.088,.122,.379,1.036
