009080652,14.79,14.311,14.179,14.125,14.603,13.227,12.849,12.791,14.363,.479,.436,1.999,5753,4.662,-.355,.096,.299,.785
009080718,15.774,15.319,15.188,15.122,15.581,14.236,13.878,13.778,15.364,.455,.458,1.996,5988,4.534,-.324,.141,.438,.931
009083189,15.954,15.302,15.117,15.027,15.73,14.051,13.73,13.586,15.368,.652,.465,2.368,5418,4.563,.11,.122,.379,.866
009083264,13.849,13.375,13.25,13.227,13.649,12.353,12.038,11.987,13.43,.474,.366,1.862,5785,4.551,-.074,.082,.254,.903
009083279,14.851,14.441,14.339,14.318,14.654,13.518,13.275,13.23,14.492,.41,.288,1.621,6137,4.71,-.011,.11,.341,.754
009083288,15.501,14.978,14.826,14.721,15.283,13.807,13.5,13.406,15.028,.523,.401,2.095,5725,4.4,-.314,.138,.427,1.084
009083316,14.165,13.642,13.485,13.388,13.946,12.518,12.121,12.082,13.689,.523,.436,2.083,5524,4.442,-.538,.088,.273,1.016
009083321,14.311,13.784,13.658,13.635,14.084,12.755,12.441,12.403,13.854,.527,.352,1.908,5757,4.476,.186,.097,.302,.988
009083523,12.676,12.623,12.724,-9999,-9999,11.38,11.279,11.219,12.709,.053,.161,1.457,-9999,-9999,-9999,-9999,-9999,-9999
009083564,12.784,12.369,12.284,12.235,12.59,11.414,11.16,11.119,12.434,.415,.295,1.665,5954,4.301,-.126,.078,.241,1.236
009083591,14.389,14.02,13.921,13.907,14.204,13.08,12.856,12.82,14.061,.369,.26,1.569,6268,4.43,-.209,.124,.386,1.07
009083594,15.279,14.625,14.42,14.344,15.069,13.369,12.96,12.881,14.677,.654,.488,2.398,5259,4.626,-.107,.091,.283,.786
009083605,14.632,14.114,13.961,13.919,14.418,13.044,12.72,12.683,14.163,.518,.361,1.949,5720,4.492,-.066,.105,.325,.968
009083615,14.76,14.123,13.945,13.845,14.524,12.849,12.48,12.403,14.76,.637,.446,2.357,5300,4.261,.084,.127,.393,1.254
009083616,15.522,14.944,14.774,14.693,15.293,13.785,13.435,13.365,14.998,.578,.42,2.157,5575,4.551,-.064,.12,.37,.892
009083661,10.284,9.011,8.526,8.218,9.978,6.953,6.285,6.099,9.054,1.273,.854,4.185,4143,2.009,.233,.078,.241,19.688
009083668,14.333,13.93,13.839,13.813,14.168,12.925,12.698,12.644,13.987,.403,.281,1.689,6170,4.391,-.133,.122,.379,1.118
009083672,14.218,13.611,13.573,13.449,13.827,12.144,11.817,11.804,13.766,.607,.34,2.414,5294,4.432,-.132,.08,.247,1.009
009083686,14.09,13.763,13.697,13.66,13.926,12.861,12.641,12.561,13.815,.327,.3,1.529,6505,4.218,-.182,.141,.437,1.406
009083714,15.157,14.584,14.397,14.335,14.944,13.368,13.034,12.914,14.625,.573,.454,2.243,5512,4.433,-.234,.116,.358,1.026
009083809,15.767,15.245,15.061,15.017,15.572,14.073,13.708,13.679,15.273,.522,.394,2.088,5766,4.442,-.276,.144,.448,1.031
009083828,15.664,15.163,14.989,14.923,15.489,14.044,13.669,13.646,15.192,.501,.398,2.018,5827,4.459,-.38,.143,.442,1.012
009083834,13.572,13.14,13.029,12.994,13.384,12.124,11.916,11.835,13.192,.432,.289,1.737,5980,4.263,-.126,.102,.318,1.298
009083866,14.665,14.071,13.871,13.801,14.454,12.882,12.55,12.445,14.109,.594,.437,2.22,5404,4.448,-.24,.095,.295,.998
009137523,16.366,15.766,15.583,15.529,16.142,14.647,14.266,14.21,15.818,.6,.437,2.156,5609,4.537,.167,.127,.394,.91
009137574,14.935,14.463,14.326,14.314,14.724,13.441,13.157,13.092,14.508,.472,.349,1.843,5933,4.411,.039,.114,.355,1.079
009137580,13.091,12.561,12.409,12.37,12.886,11.438,11.141,11.076,12.614,.53,.362,2.015,5530,4.408,-.129,.06,.187,1.06
009137599,15.685,15.179,15.023,15.012,15.45,14.134,13.817,13.848,15.221,.506,.286,1.837,5865,4.363,.04,.13,.404,1.141
009137646,14.361,13.885,13.728,13.686,14.161,12.794,12.432,12.387,13.918,.476,.407,1.974,5696,4.475,-.536,.091,.282,.987
009137651,12.871,11.607,-9999,-9999,-9999,10.846,10.578,10.521,11.275,1.264,.325,2.35,-9999,-9999,-9999,-9999,-9999,-9999
009137728,13.823,13.397,13.274,13.245,13.628,12.393,12.051,12.025,13.438,.426,.368,1.798,5861,4.506,-.43,.082,.254,.958
009137757,15.555,15.033,14.872,14.81,15.357,13.903,13.567,13.513,15.077,.522,.39,2.042,5583,4.87,-.413,.089,.277,.597
009137819,15.05,14.971,14.991,15.011,14.939,14.364,14.162,14.102,14.991,.079,.262,.948,7595,3.903,-.383,.151,.468,2.247
009137902,15.79,15.261,15.104,15.092,15.581,14.134,13.839,13.778,15.31,.529,.356,2.012,5766,4.444,-.015,.126,.391,1.028
009137907,13.629,13.104,12.962,12.934,13.401,11.792,11.207,11.228,13.162,.525,.564,2.401,5412,4.428,-.203,.067,.209,1.024
009137926,14.43,13.912,13.771,13.744,14.216,12.801,12.51,12.4,13.969,.518,.401,2.03,5691,4.41,-.047,.096,.297,1.068
009137958,14.563,13.821,13.563,13.437,14.268,12.352,11.82,11.765,13.863,.742,.587,2.798,5080,2.807,-.304,.15,.466,7.938
009137959,15.607,15.101,14.964,14.903,15.393,13.974,13.676,13.525,15.157,.506,.449,2.082,5797,4.498,-.101,.121,.375,.964
009137975,12.645,12.226,12.147,-9999,-9999,11.891,11.661,11.639,12.296,.419,.252,1.006,-9999,-9999,-9999,-9999,-9999,-9999
009137992,13.486,12.923,12.764,12.708,13.263,11.753,11.403,11.314,12.981,.563,.439,2.172,5471,4.239,-.112,.077,.238,1.305
009138031,15.146,14.672,14.555,14.524,14.942,13.631,13.358,13.301,14.732,.474,.33,1.845,5916,4.395,-.046,.12,.373,1.1
009138138,10.127,9.567,9.426,-9999,-9999,13.925,13.14,12.871,9.634,.56,1.054,-2.744,-9999,-9999,-9999,-9999,-9999,-9999
009138140,13.261,12.546,12.315,-9999,-9999,15.981,14.55,14.456,12.599,.715,1.525,-1.195,-9999,-9999,-9999,-9999,-9999,-9999
009138286,14.657,14.096,13.938,13.861,14.453,12.901,12.494,12.481,14.154,.561,.42,2.176,5442,4.593,-.277,.081,.25,.835
009138294,15.032,14.556,14.421,14.401,14.838,13.497,13.153,13.167,14.605,.476,.33,1.865,5868,4.48,-.111,.112,.346,.989
009138353,15.525,14.963,14.811,14.751,15.314,13.851,13.474,13.426,15.025,.562,.425,2.099,5540,4.87,-.066,.086,.268,.594
009138374,15.028,14.654,14.553,14.549,14.851,13.746,13.429,13.403,14.695,.374,.343,1.625,6265,4.567,-.145,.118,.367,.905
009138398,16.909,15.604,15.164,14.953,16.7,13.766,13.15,13.019,15.688,1.305,.747,3.89,4072,4.591,-.701,.052,.161,.622
009138411,12.028,10.842,10.349,10.06,11.753,8.762,8.016,7.825,10.853,1.186,.937,4.203,4194,1.851,-.352,.128,.396,23.712
009138426,16.091,15.392,15.165,15.075,15.887,14.117,13.721,13.653,15.442,.699,.464,2.438,5203,4.611,-.025,.103,.318,.797
009138434,12.883,12.568,12.463,12.465,12.744,11.602,11.364,11.275,12.589,.315,.327,1.608,6276,4.072,-.66,.101,.314,1.677
009138436,14.366,13.714,13.5,13.415,14.158,12.428,11.996,11.929,13.76,.652,.499,2.437,5157,4.493,-.304,.069,.215,.923
009138513,15.119,14.707,14.574,14.541,14.928,13.689,13.371,13.275,14.737,.412,.414,1.844,6013,4.485,-.524,.119,.368,.989
009138553,13.037,12.129,11.836,11.661,12.757,10.525,9.926,9.82,12.196,.908,.705,3.217,4738,2.872,.045,.123,.381,7.318
009138614,14.496,13.843,13.676,13.583,14.263,12.67,12.273,12.204,13.922,.653,.466,2.292,5390,4.242,.252,.096,.299,1.294
009138650,15.503,14.975,14.815,14.759,15.304,13.852,13.538,13.416,15.021,.528,.436,2.087,5667,4.624,-.19,.107,.333,.82
009138654,14.568,13.909,13.727,13.608,14.357,12.646,12.183,12.118,13.979,.659,.528,2.45,5191,4.506,-.175,.074,.229,.91
009138680,11.907,11.461,11.346,11.323,11.714,10.449,10.178,10.144,11.514,.446,.305,1.763,5738,4.323,-.216,.049,.153,1.192
009138695,13.843,13.618,13.601,13.611,13.705,12.846,12.679,12.612,13.674,.225,.234,1.231,6965,3.884,-.004,.145,.449,2.204
009138727,15.385,14.879,14.716,14.664,15.188,13.733,13.416,13.388,14.917,.506,.345,1.997,5728,4.463,-.296,.117,.363,1.004
009138764,15.114,14.564,14.421,14.372,14.89,13.468,13.134,13.054,14.629,.55,.414,2.06,5694,4.483,.143,.107,.333,.977
009138826,15.663,15.183,15.033,15.002,15.463,14.053,13.737,13.727,15.222,.48,.326,1.936,5882,4.359,-.214,.133,.412,1.148
009138845,15.288,14.833,14.717,14.713,15.082,13.811,13.487,13.477,14.889,.455,.334,1.811,6010,4.442,-.004,.124,.384,1.042
009138848,15.252,14.755,14.598,14.515,15.04,13.612,13.224,13.192,14.794,.497,.42,2.06,5659,4.523,-.592,.109,.336,.928
