011822191,13.82,13.554,13.514,13.544,13.716,12.74,12.571,12.528,13.621,.266,.212,1.292,6905,4.204,-.135,.155,.481,1.458
011822193,15.188,14.526,14.332,14.313,15.018,13.199,12.833,12.759,14.589,.662,.44,2.429,5243,4.611,-.073,.092,.284,.8
011822196,14.309,13.612,13.36,13.254,14.077,12.173,11.705,11.65,13.645,.697,.523,2.659,5111,3.959,-.348,.116,.359,1.879
011822200,15.517,14.994,14.829,14.766,15.339,13.855,13.528,13.474,15.035,.523,.381,2.043,5731,4.64,-.237,.125,.386,.806
011822234,15.528,15.021,14.861,14.802,15.33,13.9,13.585,13.499,15.061,.507,.401,2.029,5788,4.645,-.243,.127,.394,.804
011822328,15.796,15.211,15.059,15.013,15.579,14.106,13.743,13.691,15.28,.585,.415,2.105,5655,4.832,.264,.112,.346,.631
011822342,13.434,12.455,12.125,11.929,13.18,10.757,10.205,10.073,12.518,.979,.684,3.361,4641,3.138,.24,.128,.398,5.337
011822392,14.206,13.784,13.657,13.61,14.01,12.727,12.429,12.417,13.822,.422,.31,1.789,5968,4.391,-.473,.115,.358,1.108
011822489,15.153,14.567,14.41,14.318,14.924,13.404,13.076,12.996,14.633,.586,.408,2.157,5565,4.478,-.003,.119,.367,.975
011822505,15.21,14.692,14.547,14.495,15.003,13.59,13.303,13.256,14.746,.518,.334,1.954,5742,4.709,-.057,.109,.338,.739
011822526,13.011,12.208,11.895,11.74,12.709,10.631,10.102,10.006,12.23,.803,.625,3.005,4970,2.708,-.372,.174,.54,8.858
011822534,14.842,14.243,14.065,13.99,14.617,13.028,12.644,12.624,14.298,.599,.404,2.218,5441,4.48,-.125,.102,.317,.962
011822535,14.455,14.938,15.32,15.682,14.539,15.368,15.356,15.179,14.817,-.483,.189,-.724,10615,3.905,-.103,.219,.68,2.901
011822758,13.436,13.159,13.123,13.13,13.278,12.34,12.163,12.108,13.228,.277,.232,1.328,6708,4.259,-.045,.132,.408,1.348
011823090,13.991,13.503,13.378,13.318,13.804,12.422,12.119,12.086,13.562,.488,.336,1.905,5691,4.68,-.243,.075,.234,.765
011823195,15.718,15.234,15.094,15.04,15.526,14.115,13.83,13.762,15.281,.484,.353,1.956,5980,4.517,-.133,.154,.478,.949
011823208,16.037,15.578,15.441,15.392,15.853,14.506,14.121,13.986,15.62,.459,.52,2.051,6115,4.53,-.19,.169,.524,.94
011823214,14.248,13.797,13.687,13.621,14.079,12.701,12.414,12.388,13.855,.451,.313,1.86,5949,4.366,-.245,.118,.366,1.142
011823261,14.984,14.303,14.055,13.904,14.757,12.878,12.439,12.38,14.334,.681,.498,2.604,5140,3.958,-.456,.141,.437,1.884
011823281,16.146,15.573,15.408,15.327,15.962,14.4,14.047,14.057,15.629,.573,.343,2.089,5546,4.966,-.121,.107,.332,.526
011823287,15.576,15.116,14.976,14.94,15.394,14.087,13.789,13.702,15.156,.46,.385,1.874,6015,4.696,-.157,.135,.418,.763
011823310,16.134,15.627,15.473,15.417,15.954,14.542,14.163,14.147,15.672,.507,.395,1.987,5889,4.735,-.143,.144,.447,.722
011823317,15.937,15.401,15.26,15.202,15.738,14.324,13.977,13.923,15.463,.536,.401,2.014,5631,5.182,-.046,.087,.271,.403
011823335,14.196,13.827,13.755,13.732,14.057,12.839,12.606,12.573,13.887,.369,.266,1.623,6389,4.274,-.153,.143,.443,1.302
011823337,14.58,14.154,14.03,13.993,14.427,13.096,12.814,12.795,14.195,.426,.301,1.785,6113,4.327,-.283,.14,.433,1.206
