009875314,16.228,15.613,15.465,15.297,16.025,14.337,13.951,14.073,15.694,.615,.264,2.155,5444,4.523,-.13,.12,.371,.912
009875336,15.211,14.701,14.565,14.427,15.025,13.489,13.108,13.028,14.759,.51,.461,2.183,5685,4.362,-.335,.116,.36,1.133
009875364,14.109,13.213,12.947,12.719,13.836,11.621,11.044,10.9,13.296,.896,.721,3.209,4778,3.033,.007,.135,.417,6.072
009875410,14.306,13.576,13.365,13.202,14.072,12.199,11.727,11.621,13.647,.73,.578,2.685,5057,3.945,-.14,.099,.308,1.913
009875448,15.751,15.248,15.098,15.001,15.559,14.115,13.769,13.769,15.294,.503,.346,1.982,5739,4.557,-.36,.118,.366,.894
009875451,16.305,15.674,15.526,15.332,-9999,14.205,13.715,13.583,15.76,.631,.622,2.722,5052,4.503,-.411,.11,.341,.901
009875454,14.616,14.08,13.911,13.834,14.429,12.861,12.5,12.451,14.123,.536,.41,2.165,5482,4.615,-.454,.08,.247,.816
009875486,13.44,12.91,12.771,-9999,-9999,12.013,11.861,11.805,12.971,.53,.208,1.635,-9999,-9999,-9999,-9999,-9999,-9999
009875565,14.657,13.953,13.768,13.64,14.456,12.662,12.234,12.15,14.035,.704,.512,2.507,5118,4.531,-.009,.071,.219,.875
009875566,11.797,11.612,11.608,11.631,11.685,10.808,10.664,10.615,11.658,.185,.193,1.182,6973,3.665,-.251,.12,.372,2.942
009875569,15.46,14.681,14.381,14.187,15.267,13.144,12.622,12.532,14.705,.779,.612,2.928,4686,4.49,-1.109,.071,.221,.859
009875586,15.582,15.017,14.855,14.782,15.355,13.826,13.407,13.416,15.073,.565,.41,2.166,5569,4.498,-.134,.112,.348,.952
009875689,14.656,14.281,14.199,14.16,14.478,13.31,13.076,12.939,14.336,.375,.371,1.717,6263,4.308,-.135,.124,.384,1.242
009875707,15.359,14.549,14.298,14.149,15.192,13.115,12.638,12.558,14.616,.81,.557,2.801,4843,4.557,-.102,.071,.222,.809
009875719,14.692,13.943,13.694,13.512,14.43,12.444,11.971,11.836,13.993,.749,.608,2.856,5005,3.537,-.362,.131,.406,3.273
009875737,15.141,14.72,14.604,14.523,14.977,13.65,13.387,13.33,14.765,.421,.32,1.811,6062,4.231,-.384,.132,.409,1.356
009875757,15.821,15.328,15.163,15.12,15.648,14.202,13.84,13.941,15.36,.493,.261,1.88,5837,4.416,-.259,.13,.403,1.069
009875759,13.335,13.135,13.147,-9999,-9999,15.338,14.576,14.104,13.205,.2,1.234,-.769,-9999,-9999,-9999,-9999,-9999,-9999
009875768,12.539,10.899,-9999,-9999,-9999,7.565,6.698,6.489,10.439,1.64,1.076,6.05,-9999,-9999,-9999,-9999,-9999,-9999
009875793,14.398,13.873,13.718,13.671,14.195,12.771,12.429,12.353,13.922,.525,.418,2.045,5561,4.656,-.269,.075,.233,.781
009875804,13.95,13.562,13.468,13.427,13.803,12.547,12.317,12.259,13.612,.388,.288,1.691,6134,4.299,-.282,.106,.327,1.249
009875824,15.485,14.909,14.753,14.689,15.312,13.784,13.497,13.316,14.972,.576,.468,2.169,5500,4.913,-.001,.081,.25,.56
009875827,16.017,15.313,15.082,14.969,15.84,13.948,13.441,13.462,15.363,.704,.486,2.555,5061,4.759,-.289,.085,.263,.647
009875835,16.037,15.537,15.375,15.303,15.846,14.367,14.025,13.971,15.573,.5,.396,2.066,5754,4.496,-.453,.128,.398,.965
009875854,15.496,14.961,14.8,14.74,15.265,13.819,13.497,13.445,15.009,.535,.374,2.051,5578,4.643,.108,.102,.317,.795
009875865,15.181,14.452,14.239,14.119,14.989,13.143,12.705,12.622,14.522,.729,.521,2.559,5063,4.61,-.013,.075,.233,.786
009881742,15.448,14.816,14.63,14.543,15.242,13.634,13.257,13.182,14.875,.632,.452,2.266,5327,4.782,-.082,.084,.261,.649
009881900,14.316,13.534,13.291,13.112,14.046,12.076,11.563,11.468,13.598,.782,.608,2.848,5021,3.481,-.07,.137,.424,3.513
009881909,11.586,11.37,11.359,11.362,11.472,10.579,10.407,10.365,11.424,.216,.214,1.221,6812,3.856,-.183,.104,.322,2.272
009881932,15.855,15.319,15.177,15.084,15.649,14.208,13.868,13.81,15.381,.536,.398,2.045,5695,4.689,-.131,.118,.365,.757
009881997,14.252,13.794,13.684,13.603,14.05,12.727,12.461,12.403,13.854,.458,.324,1.849,5886,4.347,-.186,.107,.333,1.164
009882121,15.608,15.008,14.844,14.794,15.398,13.811,13.509,13.439,15.073,.6,.372,2.169,5540,4.632,.111,.109,.337,.803
009882216,15.653,15.064,14.885,14.802,15.419,13.88,13.521,13.385,15.115,.589,.495,2.268,5544,4.427,-.089,.125,.387,1.037
009882234,14.871,14.347,14.206,14.15,14.641,13.268,12.967,12.903,14.406,.524,.365,1.968,5780,4.36,.081,.118,.367,1.141
009882242,15.797,15.225,15.082,14.98,15.567,14.086,13.666,13.66,15.297,.572,.426,2.137,5612,4.573,-.038,.121,.376,.871
009882280,15.066,14.466,14.28,14.197,14.875,13.143,12.727,12.628,14.516,.6,.515,2.438,5343,4.586,-.278,.09,.279,.834
009882301,13.912,13.233,13.016,-9999,-9999,12.091,11.808,11.737,13.285,.679,.354,2.175,-9999,-9999,-9999,-9999,-9999,-9999
009882316,12.65,11.965,11.75,11.627,12.368,10.615,10.179,10.105,12.02,.685,.51,2.545,5228,3.227,-.109,.122,.379,4.858
009882354,15.174,14.662,14.495,14.417,14.971,13.465,13.135,13.073,14.699,.512,.392,2.101,5665,4.422,-.499,.119,.369,1.052
009882369,14.477,13.715,13.463,13.337,14.216,12.295,11.837,11.763,13.767,.762,.532,2.714,5086,3.641,-.014,.133,.412,2.867
009882383,13.966,13.49,13.369,13.308,13.772,12.428,12.118,12.044,13.548,.476,.384,1.922,5710,4.637,-.304,.075,.231,.808
009882391,14.218,13.423,13.171,13.027,13.948,12.007,11.521,11.435,13.485,.795,.572,2.783,5057,3.475,.141,.136,.423,3.544
009882435,13.818,13.277,13.138,13.095,13.6,12.178,11.875,11.804,13.342,.541,.374,2.014,5650,4.371,.146,.085,.264,1.119
009882446,11.418,10.494,10.224,10.044,11.13,8.865,8.4,8.224,10.582,.924,.641,3.194,4774,2.646,.373,.104,.323,9.453
009882550,12.553,11.722,11.465,11.298,12.262,10.21,9.686,9.583,11.791,.831,.627,2.97,4937,2.901,.09,.128,.396,7.117
009882561,16.528,15.874,15.706,15.619,16.308,14.632,14.182,14.121,15.953,.654,.511,2.407,5427,4.797,.15,.116,.359,.643
009882614,12.985,12.282,12.064,11.941,12.742,10.919,10.48,10.414,12.34,.703,.505,2.571,5096,3.717,-.138,.09,.279,2.593
009882634,14.421,13.467,13.168,12.954,14.125,11.855,11.276,11.128,13.544,.954,.727,3.293,4783,2.837,.242,.163,.504,7.624
009882658,13.077,12.665,12.593,12.534,12.892,11.699,11.41,11.349,12.738,.412,.35,1.728,5989,4.347,-.119,.081,.251,1.17
009882675,14.829,14.412,14.342,14.205,14.62,13.279,12.99,12.881,14.488,.417,.398,1.948,6112,4.239,-.155,.138,.429,1.345
009882697,12.704,12.013,11.81,11.656,12.464,10.669,10.169,10.09,12.078,.691,.579,2.614,5057,3.727,-.307,.081,.251,2.558
009882703,15.722,14.526,14.108,13.749,15.539,12.605,11.993,11.842,14.592,1.196,.763,3.88,4136,4.499,-.296,.043,.133,.735
009882731,14.788,14.326,14.246,14.148,14.585,13.272,12.971,12.935,14.409,.462,.337,1.853,5961,4.362,-.091,.124,.383,1.147
009882766,12.598,11.866,11.667,11.499,12.321,10.464,9.978,9.89,11.946,.732,.574,2.708,5077,3.311,-.092,.109,.336,4.358
009882781,14.01,13.521,13.432,13.36,13.808,12.467,12.214,12.119,13.605,.489,.348,1.891,5796,4.468,.001,.09,.277,1
009882881,14.778,14.358,14.246,14.175,14.587,13.252,12.987,12.887,14.405,.42,.365,1.891,6076,4.224,-.295,.137,.426,1.369
009882885,16.009,15.466,15.313,15.221,15.785,14.339,14.028,13.843,15.522,.543,.496,2.166,5734,4.498,-.083,.137,.426,.962
009882954,15.941,15.284,15.099,15.014,15.721,14.003,13.625,13.583,15.352,.657,.42,2.358,5356,4.621,.044,.11,.342,.799
009883076,15.713,15.22,15.071,15.022,15.516,14.17,13.817,13.692,15.264,.493,.478,2.021,5831,4.702,-.179,.12,.371,.749
009883097,14.891,14.342,14.206,14.151,14.667,13.192,12.948,12.836,14.411,.549,.356,2.055,5696,4.443,.097,.11,.342,1.026
009883123,11.771,10.98,10.732,10.58,11.466,9.49,9.016,8.901,11.044,.791,.589,2.87,5039,2.513,.008,.138,.427,11.072
009883214,12.105,11.252,10.989,10.814,11.799,9.696,9.196,9.051,11.324,.853,.645,3.054,4919,2.558,.099,.138,.427,10.491
009883226,14.214,13.716,13.616,13.569,14.029,12.647,12.393,12.307,13.796,.498,.34,1.907,5790,4.622,.098,.084,.26,.827
009883245,13.196,12.74,12.638,12.603,13,11.695,11.423,11.374,12.805,.456,.321,1.822,5818,4.492,-.06,.069,.215,.972
009883311,16.437,15.792,15.586,15.49,16.244,14.457,14.042,14.035,15.841,.645,.422,2.402,5314,4.731,-.186,.115,.356,.691
009883327,14.92,14.346,14.185,14.1,14.711,13.147,12.791,12.691,14.405,.574,.456,2.229,5442,4.674,-.238,.085,.263,.754
009883347,14.089,13.63,13.504,13.459,13.896,12.59,12.275,12.233,13.679,.459,.357,1.856,5698,4.872,-.487,.063,.196,.601
009883361,16.507,15.754,15.531,15.41,16.297,14.419,13.946,13.797,15.824,.753,.622,2.71,5142,4.636,.131,.114,.354,.767
009883381,15.82,15.157,14.959,14.835,15.689,13.877,13.452,13.429,15.217,.663,.448,2.391,5167,4.878,-.182,.081,.251,.563
009883389,11.147,10.016,9.619,9.372,10.857,8.112,7.357,7.243,10.078,1.131,.869,3.904,4305,2.177,-.054,.101,.312,16.204
009883396,12.936,12.057,11.802,11.659,12.671,10.56,10.07,9.958,12.142,.879,.602,2.978,4916,3.255,.477,.112,.347,4.658
009883460,15.936,15.41,15.277,15.188,15.71,14.314,13.964,13.946,15.475,.526,.368,1.99,5807,4.527,-.03,.137,.425,.931
009883500,15.378,14.803,14.697,14.582,15.153,13.673,13.378,13.292,14.902,.575,.381,2.086,5628,4.514,.032,.116,.361,.938
009883553,13.235,12.848,12.794,12.731,13.06,11.935,11.66,11.637,12.926,.387,.298,1.598,6136,4.322,-.078,.092,.285,1.214
009883557,13.12,12.162,11.812,-9999,-9999,10.857,10.343,10.262,12.205,.958,.595,2.858,-9999,-9999,-9999,-9999,-9999,-9999
009883593,15.792,15.253,15.144,15.025,15.582,14.157,13.789,13.743,15.338,.539,.414,2.049,5759,4.486,-.067,.135,.417,.977
009883594,14.564,13.608,13.275,13.064,14.398,12.019,11.445,11.326,13.662,.956,.693,3.238,4404,4.525,-.864,.038,.118,.767
009883606,14.268,13.793,13.705,13.598,14.075,12.733,12.444,12.419,13.874,.475,.314,1.849,5853,4.383,-.117,.105,.326,1.113
009883626,16.442,15.801,15.608,15.461,16.222,14.58,14.167,14.053,15.858,.641,.527,2.389,5389,4.548,-.183,.132,.409,.879
009883634,15.483,14.85,14.657,14.515,15.299,13.505,13.14,13.018,14.905,.633,.487,2.465,5212,4.712,-.409,.087,.269,.7
009883654,15.439,14.883,14.747,14.641,15.238,13.742,13.455,13.372,14.955,.556,.37,2.067,5627,4.607,-.078,.112,.346,.836
009883704,14.154,13.772,13.698,13.654,13.982,12.868,12.553,12.496,13.835,.382,.372,1.658,6219,4.391,-.14,.115,.356,1.12
009932197,14.794,14.207,14.014,13.961,14.552,13.018,12.689,12.609,14.248,.587,.409,2.185,5517,3.955,-.064,.119,.368,1.907
009932202,12.193,11.753,11.666,11.673,11.947,10.835,10.589,10.561,11.824,.44,.274,1.632,5939,4.198,.235,.064,.198,1.408
009932208,14.178,13.359,13.075,-9999,-9999,11.908,11.487,11.293,13.404,.819,.615,2.885,-9999,-9999,-9999,-9999,-9999,-9999
009932217,13.832,13.285,13.13,13.078,13.604,12.191,11.846,11.811,13.341,.547,.38,2.021,5650,4.017,.102,.101,.312,1.763
009932231,13.387,12.9,12.755,12.705,13.185,11.803,11.5,11.455,12.945,.487,.348,1.932,5636,4.327,-.362,.073,.227,1.18
009932305,13.993,13.525,13.414,13.349,13.789,12.489,12.188,12.125,13.588,.468,.364,1.868,5797,4.419,-.158,.086,.266,1.062
009932339,12.07,11.173,10.876,10.68,11.765,9.538,9.05,8.916,11.234,.897,.622,3.154,4712,2.386,-.102,.119,.369,12.747
009932356,12.772,12.346,12.254,-9999,-9999,11.164,10.845,10.809,12.409,.426,.355,1.963,-9999,-9999,-9999,-9999,-9999,-9999
009932360,15.925,15.419,15.271,15.187,15.712,14.339,13.974,13.932,15.467,.506,.407,1.993,5735,4.563,-.296,.116,.358,.888
009932375,15.644,15.139,14.988,14.919,15.443,14.022,13.663,13.641,15.185,.505,.381,2.003,5664,4.768,-.402,.097,.301,.684
009932420,13.774,13.151,12.975,12.865,13.541,11.897,11.531,11.462,13.215,.623,.435,2.312,5314,4.063,-.134,.086,.267,1.641
009932442,15.308,14.783,14.623,14.587,15.073,13.692,13.349,13.223,14.829,.525,.469,2.085,5713,4.333,-.068,.115,.356,1.175
009932450,15.302,14.803,14.674,14.614,15.097,13.743,13.426,13.353,14.862,.499,.39,1.949,5710,4.855,-.165,.086,.266,.615
009932463,13.895,13.007,12.732,12.575,13.628,11.444,10.957,10.832,13.081,.888,.612,3.063,4843,3.181,.266,.12,.373,5.087
009932505,16.242,15.652,15.464,15.388,16.014,14.451,14.035,13.96,15.698,.59,.491,2.282,5495,4.531,-.183,.116,.36,.907
009932534,14.141,13.444,13.218,13.107,13.931,12.13,11.699,11.653,13.495,.697,.477,2.488,5042,4.319,-.274,.068,.212,1.142
009932617,13.86,13.415,13.276,13.249,13.652,12.375,12.006,12.01,13.451,.445,.365,1.85,5818,4.325,-.358,.09,.278,1.194
