007583780,13.334,12.545,12.272,12.116,13.026,11.057,10.547,10.455,12.59,.789,.602,2.879,4987,2.572,-.216,.144,.446,10.334
007583810,15.288,14.708,14.547,14.526,15.056,13.595,13.25,13.143,14.77,.58,.452,2.145,5615,4.427,.148,.111,.343,1.043
007583897,15.251,14.596,14.421,14.343,15.017,13.398,13.021,12.928,14.67,.655,.47,2.323,5421,4.338,.261,.108,.334,1.148
007583907,15.781,15.256,15.106,15.038,15.559,14.105,13.756,13.705,15.308,.525,.4,2.076,5711,4.496,-.166,.121,.375,.963
007583939,9.632,9.725,9.871,9.991,9.592,9.346,9.33,9.304,9.702,-.093,.042,.328,8309,3.945,-.092,.082,.255,2.262
007583949,13.165,12.772,12.666,12.658,12.969,11.813,11.481,11.487,12.816,.393,.326,1.678,6014,4.315,-.205,.083,.256,1.218
007583971,13.717,13.027,12.778,12.659,13.461,11.628,11.128,11.079,13.06,.69,.549,2.638,5083,3.584,-.475,.112,.346,3.088
007583973,12.189,11.541,-9999,-9999,-9999,10.785,10.54,10.533,11.464,.648,.252,1.656,-9999,-9999,-9999,-9999,-9999,-9999
007584023,15.51,14.943,14.805,14.748,15.276,13.852,13.487,13.42,15.016,.567,.432,2.09,5677,4.537,.194,.111,.344,.913
007584030,13.945,13.55,13.436,13.429,13.754,12.583,12.3,12.301,13.588,.395,.282,1.644,6078,4.335,-.2,.101,.314,1.192
007584031,15.8,15.268,15.099,15.06,15.588,14.102,13.648,13.689,15.309,.532,.413,2.111,5683,4.437,-.187,.124,.384,1.033
007584122,12.372,11.643,11.393,11.287,12.103,10.201,9.695,9.648,11.687,.729,.553,2.724,5028,3.318,-.152,.095,.293,4.314
007584140,14.169,13.636,13.476,13.437,13.955,12.483,12.201,12.082,13.684,.533,.401,2.087,5609,4.336,-.103,.091,.283,1.166
007584210,14.679,14.198,14.041,14.009,14.469,13.086,12.797,12.733,14.232,.481,.353,1.946,5794,4.297,-.265,.112,.348,1.234
007584230,15.551,15.027,14.877,14.839,15.294,13.884,13.529,13.537,15.079,.524,.347,2.014,5711,4.345,-.12,.125,.387,1.159
007584294,10.198,9.807,-9999,-9999,-9999,8.647,8.337,8.344,9.793,.391,.303,1.854,-9999,-9999,-9999,-9999,-9999,-9999
007584650,13.871,13.429,13.295,13.263,13.677,12.359,12.076,12.038,13.468,.442,.321,1.833,5864,4.296,-.335,.096,.298,1.238
007584709,13.84,13.182,12.976,-9999,-9999,13.676,13.297,13.238,13.234,.658,.438,.602,-9999,-9999,-9999,-9999,-9999,-9999
007584755,14.598,14.137,13.995,13.96,14.406,13.09,12.762,12.676,14.176,.461,.414,1.922,5808,4.541,-.37,.096,.298,.915
007584767,15.752,15.275,15.124,15.065,15.556,14.266,13.842,13.827,15.312,.477,.439,1.925,5886,4.472,-.253,.128,.396,1
007584778,15.036,14.493,14.298,14.216,14.841,13.246,12.881,12.791,14.519,.543,.455,2.245,5472,4.456,-.6,.1,.31,.994
007584798,13.884,13.376,13.199,13.144,13.701,12.189,11.784,11.75,13.405,.508,.439,2.134,5531,4.452,-.491,.076,.235,1.004
007584826,15.699,15.177,14.968,14.887,15.537,13.874,13.429,13.355,15.187,.522,.519,2.344,5599,4.349,-.498,.126,.39,1.146
007584829,13.959,13.445,13.281,13.238,13.776,12.311,11.932,11.9,13.485,.514,.411,2.059,5564,4.534,-.328,.073,.227,.91
007584900,12.053,11.235,10.979,10.847,11.833,9.718,9.255,9.095,11.301,.818,.623,2.958,4801,3.51,.036,.066,.204,3.379
007584931,14.76,14.012,13.733,13.595,14.574,12.56,12.057,11.976,14.041,.748,.584,2.784,4792,4.522,-.806,.06,.187,.838
007585054,15.929,15.386,15.224,15.084,15.704,14.196,13.833,13.771,15.435,.543,.425,2.158,5622,4.374,-.358,.13,.402,1.114
007585055,13.672,13.119,12.939,12.868,13.468,11.867,11.532,11.452,13.159,.553,.415,2.22,5373,4.444,-.465,.066,.205,1.001
007585066,16.232,15.667,15.48,15.402,16.011,14.412,14.048,13.929,15.705,.565,.483,2.303,5548,4.462,-.352,.129,.399,.994
007585107,13.472,12.612,12.298,12.119,13.184,10.955,10.365,10.298,12.65,.86,.657,3.174,4750,2.782,-.35,.137,.424,8.106
007585122,10.167,9.279,9.007,8.852,9.879,7.684,7.208,7.06,9.355,.888,.624,3.107,4720,2.498,.143,.077,.239,11.192
007585127,14.211,13.844,13.738,13.734,14.019,12.882,12.635,12.596,13.88,.367,.286,1.615,6229,4.257,-.205,.118,.366,1.322
007585130,14.002,13.574,13.432,13.399,13.791,12.483,12.201,12.148,13.603,.428,.335,1.854,5933,4.086,-.361,.116,.358,1.628
007585162,15.351,14.813,14.645,14.586,15.126,13.653,13.346,13.284,14.857,.538,.369,2.067,5667,4.335,-.147,.121,.375,1.17
007585206,12.684,12.055,11.874,11.797,12.446,10.817,10.477,10.391,12.117,.629,.426,2.293,5327,3.818,.034,.081,.251,2.276
007585207,12.168,11.548,11.347,11.251,11.957,10.259,9.872,9.762,11.593,.62,.497,2.406,5087,4.265,-.629,.039,.121,1.23
007585224,13.894,13.083,12.804,-9999,-9999,12.567,12.362,12.293,13.129,.811,.274,1.601,-9999,-9999,-9999,-9999,-9999,-9999
007585229,13.384,12.884,12.766,12.735,13.191,11.83,11.513,11.481,12.952,.5,.349,1.903,5662,4.657,.013,.057,.177,.786
007585240,16.277,15.698,15.526,15.455,16.045,14.525,14.169,14.117,15.752,.579,.408,2.16,5597,4.539,-.039,.127,.392,.907
007585345,16.225,15.628,15.44,15.364,15.985,14.323,14,13.936,15.675,.597,.387,2.289,5497,4.376,-.165,.131,.407,1.1
007585445,11.849,11.758,11.808,11.883,11.777,11.137,11.051,11.041,11.781,.091,.096,.808,7499,4.01,-.154,.113,.349,1.942
007585451,15.975,15.487,15.347,15.317,15.788,14.323,13.992,13.925,15.536,.488,.398,2.05,5891,4.378,-.14,.137,.425,1.122
007585461,15.098,14.536,14.36,14.291,14.871,13.291,12.954,12.91,14.582,.562,.381,2.188,5530,4.327,-.236,.112,.347,1.173
007585479,14.997,14.562,14.447,14.416,14.799,13.548,13.24,13.221,14.612,.435,.327,1.776,6008,4.54,-.125,.112,.347,.924
007585481,15.68,15.208,15.081,15.056,15.479,14.163,13.875,13.824,15.261,.472,.339,1.856,5976,4.561,.032,.124,.386,.899
007585492,16.108,15.567,15.433,15.366,15.891,14.412,14.092,14.028,15.635,.541,.384,2.08,5738,4.567,.002,.126,.391,.883
007585506,12.181,11.32,11.039,10.858,11.876,9.705,9.253,9.125,11.381,.861,.58,3.056,4824,2.498,-.066,.129,.4,11.226
007585517,14.83,13.83,15.24,-9999,-9999,12.642,12.281,12.204,13.93,1,.438,2.626,-9999,-9999,-9999,-9999,-9999,-9999
007585523,12.48,11.646,11.365,11.196,12.155,10.057,9.605,9.49,11.7,.834,.567,2.99,4918,2.239,-.128,.146,.453,15.173
007585604,-9999,16.229,16.033,15.935,16.582,14.795,14.561,14.464,16.276,-9999,.331,-9999,5185,4.533,-.067,.127,.392,.879
007585628,15.66,15.141,14.993,14.941,15.422,14.057,13.663,13.65,15.193,.519,.407,2.01,5786,4.357,-.051,.13,.404,1.146
007585640,14.586,13.747,13.425,13.228,14.289,12.108,11.551,11.417,13.773,.839,.691,3.169,4753,2.814,-.683,.15,.465,7.823
007585696,10.306,9.521,9.266,9.134,10.029,8.018,7.517,7.443,9.578,.785,.575,2.863,4827,2.715,-.241,.075,.232,8.754
007585737,11.492,11.054,10.93,10.913,11.287,10.01,9.711,9.641,11.099,.438,.369,1.851,5761,4.024,-.243,.058,.179,1.754
007585743,15.537,15,14.848,14.793,15.324,13.839,13.483,13.473,15.055,.537,.366,2.064,5672,4.518,-.116,.115,.357,.935
